Show,A,Z,N,symb,symb A,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,Total BE MeV,atomic mass, unc, mass excess,unc
0,187,79,108,Au,Au 187,5.4018,57,0, ,1/2(+), ,8.3,2,m,498,12,EC+B+,100, ,A,0.003, , , , , ,0.531, , , ,-4909.908,26287,-12560.06,25,4750.56,29,3657.212,33,9384.3,31,2452.37,31,7917.427,119,1480.558849,186964543.155,23948,-33027.838,22308
0,187,80,107,Hg,Hg 187,5.4046,42,0, ,3/2(-), ,1.9,3,m,114,18,EC+B+,100, ,A,0.00037, , , , , ,-0.594, ,-0.75, ,-5673.343,16067,-16302.63,26,5229.64,14,4909.908,26,7650.15,18,3692.05,25,7886.987,74,1474.866569,186969814.158,14928,-28117.93,13905
0,187,81,106,Tl,Tl 187,,,0, ,(1/2+),AP,51, ,s,51, ,EC+B+,100, ,A,0.03, , , , , ,1.55, , , ,-7457.628,9525,-15833.88,14,5321.98,7,5673.343,16,10629.29,24,1194.46,14,7852.464,43,1468.410768,186975904.743,8640,-22444.587,8048
0,187,82,105,Pb,Pb 187,5.4079,26,0, ,(3/2-), ,15.2,3,s,15.2,0.3,EC+B+,90.5,2,A,9.5,2, , , , , , , , ,-8603.688,11227,-19912.06,18,6392.8,6,7457.628,10,8376.25,12,2389.32,23,7808.4,27,1460.1708,186983910.836,5468,-14986.959,5094
0,187,83,104,Bi,Bi 187,,,0, ,(9/2-), ,37,2,ms,0.037,0.002,A,100, , , , , , , , , , , , ,-9211.868,33430,-18555.56,21,7779.07,4,8603.688,11,11308.38,20,-1009.78,15,7758.208,54,1450.784896,186993147.276,10740,-6383.271,10005
0,187,84,103,Po,Po 187,,,0, ,(1/2- 5/2-), ,1.4,25,ms,0.0014,0.00025,A,100, , , , , , , , , , , , ,,,,,7978.9,15,9211.868,33,9343.69,37,1314.16,36,7704.763,171,1440.790681,187003036.624,34243,2828.597,31898
0,188,71,117,Lu,Lu 188,,,0, , , , , , , , ,B-,100, , , , , , , , , , , , ,7089,585,955,585,,,,,4282,643,,,7902,3,1485.576,187974460,540,-23790,503
0,188,72,116,Hf,Hf 188,,,0, ,0+, , , , , , ,B-,100, , , , , , , , , , , , ,2733,303,-2055,303,-764,585,-7089,585,6134,422,10588,499,7936,2,1491.968,187966850,320,-30879,298
0,188,73,115,Ta,Ta 188,,,0, ,(1-), ,19.6,20,s,19.6,2,B-,100, , , , , , , , , , , , ,5055.781,55045,-1779.38,55,375,303,-2733.03,303,4787.8,78,8084,303,7946.321,292,1493.908348,187963916,59000,-33612.03,54958
0,188,74,114,W,W 188,,,0, ,0+, ,69.78,12,d,6028992,10368,B-,100, , , , , , , , , , , , ,349,3000,-5522.65,3,406.65,40,-5055.781,55,6835.16,3,9061.24,56,7969.052,16,1498.181776,187958488.395,3316,-38667.811,3089
0,188,75,113,Re,Re 188,,,0, ,1-, ,17.005,3,h,61218,10.8,B-,100, , , , , , , , ,1.788, ,0.572, ,2120.422,152,-5869.18,4,1397.65,26,-349,3,5871.65,4,6401.81,112,7966.747,4,1497.748436,187958113.728,791,-39016.811,738
1,188,76,112,Os,Os 188,5.3993,11,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-2792.326,9416,-9659.18,28,2143.22,86,-2120.422,1041,7989.61,15,7209.73,15,7973.864,4,1499.086432,187955837.361,787,-41137.233,734
0,188,77,111,Ir,Ir 188,5.3838,1061,0, ,1-, ,41.5,5,h,149400,1800,EC+B+,100, , , , , , , , ,0.31, ,0.484, ,-523.979,8686,-9731.17,26,3449.81,10,2792.326,9,6866.85,29,4414.93,9,7954.85,50,1495.5118,187958835.046,10116,-38344.907,9423
0,188,78,110,Pt,Pt 188,5.4053,34,0, ,0+, ,10.16,18,d,877824,15552,EC+B+,99.999974,3E-06,A,2.6E-05,3E-06, , , , , , , , ,-5449.621,5953,-12864.41,23,4006.69,5,523.978,11,9207.2,25,5560.53,28,7947.902,28,1494.205576,187959397.56,5694,-37820.929,5304
0,188,79,109,Au,Au 188,5.4049,55,0, ,1-, ,8.84,6,m,530.4,3.6,EC+B+,100, , , , , , , , ,-0.067, , , ,-2169.394,12569,-12324.69,14,4814.63,28,5449.621,6,7414.79,22,2975.23,24,7914.753,14,1487.973564,187965247.969,2900,-32371.308,2701
0,188,80,108,Hg,Hg 188,5.4085,40,0, ,0+, ,3.25,15,m,195,9,EC+B+,99.999963,8E-06,A,3.7E-05,8E-06, , , , , , , , ,-7865.513,32325,-15828.64,15,4707.41,16,2169.394,13,10155.3,19,4463.05,25,7899.052,65,1485.021776,187967576.91,13178,-30201.914,12275
0,188,81,107,Tl,Tl 188,5.4017,72,0, ,(2-), ,71,2,s,71,2,EC+B+,100, , , , , , , , , , , , ,-4521.198,31734,-15420.76,30,5557.39,37,7865.514,32,7963.13,31,1507.44,33,7853.053,159,1476.373964,187976020.886,32103,-22336.4,29904
0,188,82,106,Pb,Pb 188,5.4139,25,0, ,0+, ,25.5,1,s,25.5,0.1,EC+B+,91.5,0.5,A,8.5,0.5, , , , , , , , ,-10620.515,15427,-19503.25,15,6108.85,3,4521.198,32,10899.56,12,2659.59,13,7824.843,57,1471.070484,187980874.592,11403,-17815.202,10622
0,188,83,105,Bi,Bi 188,,,0, ,(3+), ,60,3,ms,0.06,0.003,A,100, , , , , , , , , , , , ,-6650.374,22892,-18094.6,34,7263.64,5,10620.515,15,8882.73,15,-503.3,12,7764.189,60,1459.667532,187992276.184,12009,-7194.687,11187
0,188,84,104,Po,Po 188,,,0, ,0+, ,0.27,3,ms,0.00027,3E-05,A,100, , , , , , , , , , , , ,,,,,8082.29,15,6650.374,23,11444.23,38,1450.01,22,7724.653,106,1452.234764,187999415.655,21441,-544.313,19973
0,189,72,117,Hf,Hf 189,,,0, , , , , , , , ,B-,100, , , , , , , , , , , , ,4667,357,-1622,303,-1087,585,,,4355,422,10661,585,7917,2,1496.313,188970840,320,-27162,298
0,189,73,116,Ta,Ta 189,,,0, , , , , , , , ,B-,100, , , , , , , , , , , , ,3788,200,-1233,196,-366,357,-4667,357,6288,203,8239,357,7938,1,1500.282,188965830,210,-31829,196
0,189,74,115,W,W 189,,,0, , , ,11.6,2,m,696,12,B-,100, , , , , , , , , , , , ,2361.507,40883,-4672.04,40,277.35,76,-3788.536,200,5021.04,40,9294.48,68,7953.454,212,1503.202806,188961763,43000,-35617.536,40054
0,189,75,114,Re,Re 189,,,0, ,5/2+, ,24.3,4,h,87480,1440,B-,100, , , , , , , , , , , , ,1007.702,8167,-4913.13,8,990.33,16,-2361.507,41,7033.55,8,6600.2,9,7961.809,43,1504.781901,188959227.817,8793,-37979.043,8191
1,189,76,113,Os,Os 189,5.4016,11,0, ,3/2-, ,STABLE, , , , , , , , , , , , , , ,0.659933, ,0.86, ,-537.159,12563,-8713.15,9,1976.13,85,-1007.702,8,5920.83,45,7258.9,46,7963.002,4,1505.007378,188958146.005,715,-38986.745,666
0,189,77,112,Ir,Ir 189,5.3898,1061,0, ,3/2+, ,13.2,1,d,1140480,8640,EC,100, , , , , , , , ,0.147, ,0.82, ,-1980.238,13636,-8699.97,14,2944.53,13,537.159,13,8176,16,4601.32,13,7956.02,67,1503.68778,188958722.669,13500,-38449.586,12576
0,189,78,111,Pt,Pt 189,5.406,35,0, ,3/2-, ,10.87,12,h,39132,432,EC+B+,100, , , , , , , , ,-0.422, ,-0.95, ,-2887.394,22474,-12169.36,10,3911.62,10,1980.238,16,6719.74,11,5413.41,14,7941.403,53,1500.925167,188960848.542,10832,-36469.348,10090
0,189,79,110,Au,Au 189,5.4084,52,0, ,1/2+, ,28.7,4,m,1722,24,EC+B+,100, ,A,3E-05, , , , , ,0.494, , , ,-3955.554,37401,-11451.36,24,4328.68,34,2887.393,22,9281.96,20,3050,21,7921.987,106,1497.255543,188963948.286,21558,-33581.955,20081
0,189,80,109,Hg,Hg 189,5.41,40,0, ,3/2-, ,7.6,2,m,456,12,EC+B+,100, ,A,3E-05, , , , , ,-0.6086, ,-0.8, ,-5010.3,32643,-15361.32,43,4636.82,41,3955.554,37,7495.8,34,4544.06,32,7896.919,167,1492.517691,188968194.748,33873,-29626.401,31553
0,189,81,108,Tl,Tl 189,,,0, ,(1/2+), ,2.3,2,m,138,12,EC+B+,100, , , , , , , , , , , , ,-6772.066,16364,-14872.22,14,4817.13,9,5010.301,33,10351.02,31,1703.16,15,7866.27,44,1486.72503,188973573.527,8983,-24616.1,8368
0,189,82,107,Pb,Pb 189,5.4177,23,0, ,(3/2-), ,39,8,s,39,8,EC+B+,100, ,A,0.4, , , , , ,-1.081, ,0.5, ,-7779.374,25150,-18720.66,18,5914.72,4,6772.065,16,8100.15,18,2796.6,33,7826.299,74,1479.170511,188980843.639,15096,-17844.035,14062
0,189,83,106,Bi,Bi 189,,,0, ,(9/2-), ,688,5,ms,0.688,0.005,A,100, , , , , , , , , , , , ,-8642.656,30354,-17591.66,29,7268.17,271,7779.375,25,10941.29,24,-461.57,23,7780.999,110,1470.608811,188989195.141,22384,-10064.66,20851
0,189,84,105,Po,Po 189,,,0, ,(5/2-), ,3.5,5,ms,0.0035,0.0005,A,100, , , , , , , , , , , , ,,,,,7694.3,15,8642.655,30,8949.01,30,1516.29,25,7731.131,117,1461.183759,188998473.415,23681,-1422.005,22059
0,190,72,118,Hf,Hf 190,,,0, ,0+,GT,160, ,ns,1.6E-07, ,B-, , , , , , , , , , , , , ,3483,446,-1272,446,,,,,5939,499,,,7907,2,1502.33,189973129,430,-25030,401
0,190,73,117,Ta,Ta 190,,,0, , , ,5.3,7,s,5.3,0.7,B-,100, , , , , , , , , , , , ,5869,200,-967,200,-728,446,-3483,446,4755,277,8640,357,7921,1,1504.99,189969390,210,-28513,196
0,190,74,116,W,W 190,,,0, ,0+, ,30,15,m,1800,90,B-,100, , , , , , , , , , , , ,1253.517,63522,-4474.59,41,-383.02,65,-5869.313,200,6836.09,56,9842,200,7947.573,209,1510.03887,189963089.066,42647,-34382.313,39726
0,190,75,115,Re,Re 190,,,0, ,(2)-, ,3.1,3,m,186,18,B-,100, , , , , , , , , , , , ,3071.941,70854,-4720.4,71,546.78,93,-1253.517,81,5728.1,71,7307.26,81,7950.053,373,1510.51007,189961743.36,76063,-35635.83,70852
1,190,76,114,Os,Os 190,5.4062,13,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1954.227,1213,-8329.5,13,1375.84,117,-3071.941,71,7792.34,19,8017.7,8,7962.104,3,1512.79976,189958445.496,697,-38707.771,650
0,190,77,113,Ir,Ir 190,,,0, ,4-, ,11.78,10,d,1017792,8640,EC+B+,100, ,B+,0.002, , , , , ,0.04, ,2.85, ,552.906,1282,-8355.51,10,2748.63,149,1954.227,1516,6375.27,13,5055.77,123,7947.701,7,1510.06319,189960543.445,1470,-36753.544,1370
0,190,78,112,Pt,Pt 190,5.4108,30,0, ,0+, ,650000000000,3,Y,2.05120018834848E+019,9.4670777923776E+017,A,100, , , , , , , , , , , , ,-4472.917,3509,-11795.81,20,3268.58,59,-552.906,1519,8908.42,10,6145.83,13,7946.493,3,1509.83367,189959949.876,704,-37306.45,657
0,190,79,111,Au,Au 190,5.4109,49,0, ,1-, ,42.8,10,m,2568,60,EC+B+,100, ,A,1E-06, , , , , ,-0.065, , , ,-1462.836,16276,-11278.45,32,3913.9,17,4472.917,4,7322.9,20,3653.16,11,7918.834,18,1504.57846,189964751.75,3700,-32833.533,3447
0,190,80,110,Hg,Hg 190,5.4158,37,0, ,0+, ,20,5,m,1200,30,EC+B+,100, ,A,3.4E-07, , , , , , , , , ,-6998.67,17782,-14825.91,18,4068.83,27,1462.836,16,9815.61,35,5077.71,26,7907.017,84,1502.33323,189966322.169,17076,-31370.697,15907
0,190,81,109,Tl,Tl 190,5.4121,56,0, ,2(-), ,2.6,3,m,156,18,EC+B+,100, , , , , , , , ,0.254, ,-0.329, ,-3955.382,14825,-14599.31,16,4917.91,22,6998.67,18,7827.24,12,2034.6,33,7866.064,42,1494.55216,189973835.551,8532,-24372.027,7948
0,190,82,108,Pb,Pb 190,5.4222,23,0, ,0+, ,71,1,s,71,1,EC+B+,99.6,0.04,A,0.4,0.04, , , , , , , , ,-9817.066,25800,-18423.3,24,5697.54,5,3955.382,15,10643.93,19,3089.52,15,7841.129,66,1489.81451,189978081.828,13434,-20416.645,12514
0,190,83,107,Bi,Bi 190,,,0, ,(3+), ,6.3,1,s,6.3,0.1,A,90, ,EC+B+,10, , , , , , , , , ,-6035.742,26275,-17248.89,32,6862.12,3,9817.066,26,8606.24,31,44.52,27,7785.342,119,1479.21498,189988620.883,24221,-10599.579,22562
0,190,84,106,Po,Po 190,,,0, ,0+, ,2.46,5,ms,0.00246,5E-05,A,100, , , , , , , , , , , , ,,,,,7693.27,7,6035.742,26,11213.15,26,1788.15,25,7749.458,71,1472.39702,189995100.519,14455,-4563.837,13465
0,191,73,118,Ta,Ta 191,,,0, , ,GT,300, ,ns,3E-07, ,B-, , , , , , , , , , , , , ,4684,301,-181,301,-1337,499,,,6050,357,8750,499,7911,2,1511.001,190971560,320,-26492,298
0,191,75,116,Re,Re 191,,,0, ,(3/2+ 1/2+), ,9.8,5,m,588,30,B-,100, , , , , , , , , , , , ,2044.889,10244,-3713.84,10,120.33,57,-3174.123,43,6785.78,72,7256.95,41,7943.957,54,1517.295787,190963123.437,11019,-34350.296,10265
0,191,76,115,Os,Os 191,,,0, ,9/2-, ,15.4,1,d,1330560,8640,B-,100, , , , , , , , ,0.96, ,2.53, ,313.57,1141,-7712.96,121,1083.87,118,-2044.889,10,5758.73,11,8048.33,71,7950.568,3,1518.558488,190960928.159,707,-36395.185,659
2,191,77,114,Ir,Ir 191,5.3968,1061,0, ,3/2+, ,STABLE, , , , , , , , , , , , , , ,0.1507, ,0.816, ,-1010.518,3636,-7473.62,122,2082.81,124,-313.571,1467,8026.53,40,5289.96,114,7948.113,7,1518.089583,190960591.527,1406,-36708.756,1311
0,191,78,113,Pt,Pt 191,5.4102,31,0, ,3/2-, ,2.83,2,d,244512,1728,EC,100, , , , , , , , ,-0.501, ,-0.89, ,-1900.333,6426,-10936.02,5,3095.79,4,1010.519,4,6463.1,4,6233.66,4,7938.727,22,1516.296857,190961676.363,4430,-35698.237,4127
0,191,79,112,Au,Au 191,5.4147,46,0, ,3/2+, ,3.18,8,h,11448,288,EC+B+,100, , , , , , , , ,0.1369, ,0.73, ,-3206.008,22710,-10498.52,17,3326.55,28,1900.333,6,9035.69,6,3780.42,5,7924.681,26,1513.614071,190963716.455,5288,-33797.904,4926
0,191,80,111,Hg,Hg 191,5.4171,37,0, ,3/2(-), ,49,10,m,2940,600,EC+B+,100, , , , , , , , , , , , ,-4308.951,23461,-14291.19,24,3668.24,33,3206.008,23,7292.52,27,5047.33,23,7903.8,117,1509.6258,190967158.247,23918,-30591.896,22280
0,191,81,110,Tl,Tl 191,5.4169,47,0, ,(1/2+), , , , , , , , , , , , , , , , , , , , ,-6051.827,37978,-13937.62,15,4319.98,23,4308.951,23,9982.24,11,2201.22,18,7877.144,38,1504.534504,190971784.096,7889,-26282.945,7349
0,191,82,109,Pb,Pb 191,5.4229,26,0, ,(3/2-), ,1.33,8,m,79.8,4.8,EC+B+,99.987,0.005,A,0.013,0.005, , , , , , , , ,-6991.772,38005,-17702.86,44,5461.9,40,6051.827,38,7885.79,39,3148.06,38,7841.363,195,1497.700333,190978281,40000,-20231.118,37260
0,191,83,108,Bi,Bi 191,,,0, ,(9/2-), ,12.4,3,s,12.4,0.3,A,51,10,EC+B+,49,10, , , , , , , , ,-8170.612,10320,-16746.83,15,6780.32,3,6991.771,38,10711.08,24,111.67,15,7800.661,39,1489.926251,190985786.975,8037,-13239.347,7487
0,191,84,107,Po,Po 191,,,0, ,(3/2-), ,22,1,ms,0.022,0.001,A,99,1, , , , , , , , , , , ,-8932.653,17600,,,7493.31,5,8170.612,10,8576.22,15,1758.13,24,7753.786,37,1480.973126,190994558.488,7624,-5068.735,7103
0,191,85,106,At,At 191,,,0, ,(1/2+), ,1.7,+11-5,ms,0.0017, ,A,100, , , , , , , , , , , , ,,,,,7822.27,14,8932.652,18,,,-1138.78,21,7702.923,84,1471.258293,191004148.086,17287,3863.917,16103
0,192,73,119,Ta,Ta 192,,,0, ,(1 2), ,2.2,7,s,2.2,0.7,B-,100, , , , , , , , , , , , ,6586,446,41,403,-1698,643,,,4643,499,,,7894,2,1515.648,191975240,430,-23064,401
0,192,74,118,W,W 192,,,0, ,0+, , , , , , ,B-,100, , , , , , , , , , , , ,1939,208,-3370,196,-1195,357,-6585,446,6545,200,10447,357,7924,1,1521.408,191968170,210,-29649,196
0,192,75,117,Re,Re 192,,,0, , , ,16,1,s,16,1,B-,100, , , , , , , , , , , , ,4293.366,70831,-3264.96,71,-401.71,90,-1939.825,208,5309.85,72,7701.62,82,7930.238,369,1522.605696,191966088,76000,-31588.825,70794
1,192,76,116,Os,Os 192,5.4126,15,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1046.63,2397,-7244.75,240,360.7,4,-4293.366,71,7558.32,222,8820.86,10,7948.525,12,1526.1168,191961478.881,2485,-35882.191,2315
0,192,77,115,Ir,Ir 192,,,0, ,4+, ,73.829,11,d,6378825.6,950.4,B-,95.24,0.04,EC,4.76,0.04, , , , ,1.924, ,2.22, ,1452.896,2274,-7208.64,4,1756.33,125,1046.63,266,6198.12,11,5729.35,114,7938.999,7,1524.287808,191962602.485,1410,-34835.561,1314
0,192,78,114,Pt,Pt 192,5.4169,28,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-3516.341,15617,-10561.87,6,2423.86,252,-1452.896,2886,8661.54,287,6868.67,227,7942.491,13,1524.958272,191961042.736,2758,-36288.457,2570
0,192,79,113,Au,Au 192,5.4179,44,0, ,1-, ,4.94,9,h,17784,324,EC+B+,100, , , , , , , , ,-0.0107, ,-0.228, ,-760.563,22178,-10251.54,27,3147.88,18,3516.341,16,7045.53,17,4362.85,16,7920.102,82,1520.659584,191964817.684,16991,-32772.116,15827
0,192,80,112,Hg,Hg 192,5.4232,35,0, ,0+, ,4.85,20,h,17460,720,EC,100, , , , , , , , , , , , ,-6139.307,35277,-13799.92,17,3384.46,16,760.563,22,9490.97,27,5502.62,16,7912.066,81,1519.116672,191965634.182,16679,-32011.553,15537
0,192,81,111,Tl,Tl 192,5.4191,51,0, ,(2-), ,9.6,4,m,576,24,EC+B+,100, , , , , , , , ,0.2, ,-0.335, ,-3316.226,34348,-13712.44,49,4074.15,32,6139.307,35,7660.62,33,2569.32,39,7876.016,165,1512.195072,191972225,34000,-25872.246,31671
0,192,82,110,Pb,Pb 192,5.43,25,0, ,0+, ,3.5,1,m,210,6,EC+B+,99.9941,0.0007,A,0.0059,0.0007, , , , , , , , ,-9021.485,32917,-17387.99,15,5220.98,5,3316.226,34,10396.22,40,3562.04,15,7854.669,69,1508.096448,191975785.115,14273,-22556.02,13295
0,192,83,109,Bi,Bi 192,,,0, ,(3+), ,34.6,9,s,34.6,0.9,EC+B+,88,5,A,12,5, , , , , , , , ,-5463.873,32095,-16537.12,31,6376.95,4,9021.485,33,8366.51,31,592.39,48,7803.608,157,1498.292736,191985470.078,32326,-13534.535,30112
0,192,84,108,Po,Po 192,5.522,178,0, ,0+, ,32.2,3,ms,0.0322,0.0003,A,99.5, ,EC+B+,0.5, , , , , , , , , ,-10996.516,30008,-20005.9,20,7319.63,3,5463.874,32,11073.24,13,2120.29,13,7771.075,58,1492.0464,191991335.788,11926,-8070.661,11110
0,192,85,107,At,At 192,,,0, ,(9- 10-), ,88,6,ms,0.088,0.006,A,100, , , , , , , , , , , , ,,,,,7695.63,26,10996.515,30,9009.38,32,-705.62,29,7709.727,145,1480.267584,192003141.034,29926,2925.854,27876
0,193,73,120,Ta,Ta 193,,,0, , , , , , , , ,B-,100, ,B-N, , , , , , , , , , ,5417,446,708,446,,,,,5878,566,,,7884,2,1521.612,192977595,430,-20870,401
0,193,74,119,W,W 193,,,0, , , , , , , , ,B-,100, , , , , , , , , , , , ,3945,199,-2769,208,-1549,357,-5417,446,4709,277,10512,446,7908,1,1526.244,192971780,210,-26287,196
0,193,75,118,Re,Re 193,,,0, ,(5/2+), , , , , , , , , , , , , , , , , , , , ,3162.652,39192,-2420.76,39,-827,199,-3944.638,200,6714.13,81,7871,199,7923.937,203,1529.319841,192967545,42000,-30231.638,39123
0,193,76,117,Os,Os 193,,,0, ,3/2-, ,29.83,18,h,107388,64.8,B-,100, , , , , , , , ,0.73, ,0.48, ,1141.946,2400,-6630.05,240,-201.67,40,-3162.651,39,5583.42,20,9094.44,71,7936.27,12,1531.70011,192964149.753,2491,-33394.289,2321
1,193,77,116,Ir,Ir 193,5.4032,1061,0, ,3/2+, ,STABLE, , , , , , , , , , , , , , ,0.1637, ,0.751, ,-56.628,300,-6319.1,227,1017.89,8,-1141.946,2674,7771.99,20,5943.02,240,7938.133,7,1532.059669,192962923.824,1425,-34536.235,1328
0,193,78,115,Pt,Pt 193,5.4191,27,0, ,1/2-, ,50,6,Y,1577846298.7296,189341555.847552,EC,100, , , , , , , , ,0.603, , , ,-1074.787,8768,-9778.81,16,2082.22,122,56.627,19,6262.47,229,6933.02,36,7933.786,7,1531.220698,192962984.616,1458,-34479.608,1359
0,193,79,114,Au,Au 193,5.4221,42,0, ,3/2+, ,17.65,15,h,63540,540,EC+B+,100, , , , , , , , ,0.1396, ,0.664, ,-2342.642,14370,-9464.59,18,2619.85,15,1074.787,9,8704.02,18,4405.33,9,7924.164,45,1529.363652,192964138.447,9311,-33404.821,8674
0,193,80,113,Hg,Hg 193,5.4238,35,0, ,3/2(-), ,3.8,15,h,13680,540,EC+B+,100, , , , , , , , ,-0.62757, ,-0.72, ,-3584.967,16894,-13261.25,35,2982.25,18,2342.642,18,7121.94,22,5579.03,22,7907.972,80,1526.238596,192966653.377,16645,-31062.179,15505
0,193,81,112,Tl,Tl 193,5.4243,42,0, ,1/2(+), ,21.6,8,m,1296,48,EC+B+,100, , , , , , , , ,1.591, , , ,-5282.723,50028,-12992.51,15,3679.83,21,3584.967,17,9676.28,32,2754.63,17,7885.344,35,1521.871392,192970501.997,7200,-27477.212,6707
0,193,82,111,Pb,Pb 193,5.431,23,0, ,(3/2-), , , , , , ,EC+B+, , , , , , , , , , , , , ,-6309.931,50152,-16731.27,58,5007,59,5282.722,50,7709.79,51,3611.21,59,7853.919,257,1515.806367,192976173.234,53222,-22194.49,49577
0,193,83,110,Bi,Bi 193,,,0, ,(9/2-), ,63.6,30,s,63.6,3,EC+B+,96.5,1.5,A,3.5,1.5, , , , ,3.734, ,-1.88, ,-7559.241,16387,-15885.21,13,6306.63,5,6309.931,50,10421.34,31,617.51,15,7817.171,39,1508.714003,192982947.223,8132,-15884.559,7576
0,193,84,109,Po,Po 193,,0,0, ,(3/2-), ,399,34,ms,0.399,0.034,A,100, , , , , , , , ,-0.389, ,-1.31, ,-8257.998,26059,-19322.49,31,7093.8,4,7559.241,16,8325.97,18,2079.75,33,7773.95,75,1500.37235,192991062.403,15599,-8325.318,14531
0,193,85,108,At,At 193,,,0, ,(1/2+), ,28,+5-4,ms,0.028, ,A,100, , , , , , , , , , , , ,-9110.231,33144,,,7572.42,7,8257.998,26,11064.49,35,-714.37,24,7727.109,112,1491.332037,192999927.728,23222,-67.32,21632
0,193,86,107,Rn,Rn 193,,,0, , , ,1.15,27,ms,0.00115,0.00027,A,100, , , , , , , , , , , , ,,,,,8040,12,9110.231,33,,,1171.91,38,7675.852,130,1481.439436,193009707.964,26958,9042.911,25112
0,194,73,121,Ta,Ta 194,,,0, , ,GT,160, ,ns,1.6E-07, ,B-N, , ,B-, , , , , , , , , , ,7227,585,916,540,,,,,4501,643,,,7866,3,1526.004,193981428,540,-17300,503
0,194,74,120,W,W 194,,,0, ,0+,GT,300, ,ns,3E-07, ,B-, , , , , , , , , , , , , ,2711,357,-2366,301,-1921,499,-7226,585,6311,357,10945,499,7899,2,1532.406,193973670,320,-24526,298
0,194,75,119,Re,Re 194,,,0, ,(0+ 1), ,5,1,s,5,1,B-,100, , , , , , , , , , , , ,5198,196,-1914,196,-1149,277,-2711,357,5077,199,8239,277,7909,1,1534.346,193970760,210,-27237,196
0,194,76,118,Os,Os 194,,,0, ,0+, ,6,2,Y,189341555.847552,6311385.1949184,B-,100, , , , , , , , , , , , ,96.6,2000,-5970.19,200,-477.71,40,-5198.108,196,7112.14,3,9492.44,39,7932.022,12,1538.812268,193965179.477,2579,-32435.108,2403
0,194,77,117,Ir,Ir 194,,,0, ,1-, ,19.28,13,h,69408,468,B-,100, , , , , , , , ,0.39, ,0.339, ,2228.362,1257,-6123.42,32,679.21,71,-96.6,27,6066.79,11,6426.39,240,7928.487,7,1538.126478,193965075.773,1430,-32531.708,1332
2,194,78,116,Pt,Pt 194,5.4236,25,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-2548.134,2117,-9426.57,9,1522.78,48,-2228.362,1421,8351.78,129,7512.81,125,7935.941,3,1539.572554,193962683.527,532,-34760.07,496
0,194,79,115,Au,Au 194,5.4252,40,0, ,1-, ,38.02,10,h,136872,360,EC+B+,100, , , , , , , , ,0.0763, ,-0.24, ,-27.991,3581,-9221.07,16,2116.69,248,2548.134,2175,6878.43,9,5021.3,247,7918.774,11,1536.242156,193965419.062,2273,-32211.936,2118
0,194,80,114,Hg,Hg 194,5.4309,33,0, ,0+, ,444,77,Y,14011275132.7188,2429883300.04358,EC,100, , , , , , , , , , , , ,-5246.454,14268,-12778.05,7,2697.59,3,27.991,4,9193.08,16,6068.09,9,7914.597,15,1535.431818,193965449.111,3100,-32183.945,2888
0,194,81,113,Tl,Tl 194,5.4259,46,0, ,2-, ,33,5,m,1980,30,EC+B+,100, ,A,1E-07, , , , , ,0.14, ,-0.282, ,-2729.552,22343,-12814.32,52,3471.13,14,5246.454,14,7531.6,16,3164.28,21,7883.52,72,1529.40288,193971081.411,15000,-26937.491,13972
0,194,82,112,Pb,Pb 194,5.4372,23,0, ,0+, ,10.7,6,m,642,36,EC+B+,100, ,A,7.3E-06,2.9E-06, , , , , , , , ,-8179.128,18498,-16394.7,19,4737.84,17,2729.551,22,10084.77,53,4019.7,19,7865.418,90,1525.891092,193974011.706,18717,-24207.94,17435
0,194,83,111,Bi,Bi 194,,,0, ,(3+), ,95,3,s,95,3,EC+B+,99.54,0.25,A,0.46,0.25, , , , , , , , ,-5024.156,14313,-15774.81,16,5918.3,5,8179.129,18,8215.57,10,1123.29,50,7819.225,32,1516.92965,193982792.362,6632,-16028.811,6178
0,194,84,110,Po,Po 194,5.5167,178,0, ,0+, ,0.392,4,s,0.392,0.004,A,100, ,EC+B+, , , , , , , , , , ,-10284.492,28076,-19008.65,25,6987.07,3,5024.156,14,10750.65,19,2409.07,15,7789.294,67,1511.123036,193988186.015,13860,-11004.655,12911
0,194,85,109,At,At 194,,,0, , ,AP,40, ,ms,0.04, ,A, , ,EC+B+, , , , , , , , , , ,-6443.658,30119,-17834.39,35,7454.5,11,10284.492,28,8724.16,33,-316.18,29,7732.249,129,1500.056306,193999226.872,26764,-720.163,24931
0,194,86,108,Rn,Rn 194,,,0, ,(0+), ,0.78,16,ms,0.00078,0.00016,A,100, , , , , , , , , , , , ,,,,,7862.42,10,6443.658,30,11390.73,30,1498.16,27,7695.001,87,1492.830194,194006144.424,18141,5723.495,16899
